benchmark_type,broker_count,partitions,replication_factor,min_insync_replicas,num_records,record_size_bytes,throughput_limit_records_per_sec,producer_count,consumer_count,batch_size,linger_ms,acks,compression_type,trial_index,comparison_mode,metric,metric_label,pct_change_vs_plaintext,penalty_pct_vs_plaintext
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,rebalance_time_ms,Consumer rebalance time ms,73.49397590361446,73.49397590361446
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,fetch_time_ms,Consumer fetch time ms,143.82978723404256,143.82978723404256
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-41.17465644598467,-41.17465644598467
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-72.28429937625931,-72.28429937625931
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-45.03734885064586,-45.03734885064586
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-23.208021499585225,-23.208021499585225
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_memory_used_percent_mean,Broker memory %,49.71113536494073,49.71113536494073
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.9037792019569848,1.9037792019569848
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.791121318050958,3.791121318050958
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.8777442039533287,2.8777442039533287
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.509125411486357,2.509125411486357
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,58.40031366398746,58.40031366398746
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,-90.52631578947368,-90.52631578947368
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,2,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,20.96711460298321,20.96711460298321
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,throughput_records_per_sec,Throughput records/s,-58.67254338761203,58.67254338761203
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,throughput_mb_per_sec,Throughput MB/s,-58.67258413871564,58.67258413871564
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,rebalance_time_ms,Consumer rebalance time ms,61.294964028776974,61.294964028776974
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,fetch_time_ms,Consumer fetch time ms,204.33815350389318,204.33815350389318
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-4.146038111570519,-4.146038111570519
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-29.539028209875447,-29.539028209875447
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-28.019121878770996,-28.019121878770996
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-0.7923562856596486,-0.7923562856596486
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_memory_used_percent_mean,Broker memory %,60.63057577714179,60.63057577714179
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.7723288354404045,1.7723288354404045
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.5380414538688454,3.5380414538688454
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.58410789174385,2.58410789174385
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.209619224420254,2.209619224420254
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-9.926276987888363,-9.926276987888363
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,6250.0,6250.0
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-0.028222745586542967,-0.028222745586542967
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,throughput_records_per_sec,Throughput records/s,-52.77037040664273,52.77037040664273
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,throughput_mb_per_sec,Throughput MB/s,-52.770346478979,52.770346478979
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,rebalance_time_ms,Consumer rebalance time ms,50.07194244604316,50.07194244604316
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,fetch_time_ms,Consumer fetch time ms,159.39933259176863,159.39933259176863
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-34.9495191868071,-34.9495191868071
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_cpu_percent_mean,Broker CPU mean %,-65.54572429985207,-65.54572429985207
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-33.55611250348092,-33.55611250348092
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-22.36439952990193,-22.36439952990193
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_memory_used_percent_mean,Broker memory %,45.608199106771465,45.608199106771465
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.9033559556828252,1.9033559556828252
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.7756754951650096,3.7756754951650096
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.7626100193011753,2.7626100193011753
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.3686103204520395,2.3686103204520395
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-5.950500263296472,-5.950500263296472
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,1250.0,1250.0
consumer,5,6,3,3,100000,1024,,1,1,16384,5,all,none,3,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,3.3166592054810624,3.3166592054810624
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,throughput_records_per_sec,Throughput records/s,-37.94998632058439,37.94998632058439
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,throughput_mb_per_sec,Throughput MB/s,-37.95001040486486,37.95001040486486
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,rebalance_time_ms,Consumer rebalance time ms,67.40157480314961,67.40157480314961
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,fetch_time_ms,Consumer fetch time ms,58.71842267406038,58.71842267406038
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-4.873940176122395,-4.873940176122395
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,broker_cpu_percent_mean,Broker CPU mean %,-24.36003678831177,-24.36003678831177
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-8.910997004706891,-8.910997004706891
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-0.46196397115303584,-0.46196397115303584
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,broker_memory_used_percent_mean,Broker memory %,48.151272594485036,48.151272594485036
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.6902097204144244,1.6902097204144244
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.5453654315029772,3.5453654315029772
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.5816902996319944,2.5816902996319944
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.1771731409985504,2.1771731409985504
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,13.07634164777022,13.07634164777022
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-2.2790830400456614,-2.2790830400456614
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,throughput_records_per_sec,Throughput records/s,-30.84226633509231,30.84226633509231
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,throughput_mb_per_sec,Throughput MB/s,-30.842331614603808,30.842331614603808
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,rebalance_time_ms,Consumer rebalance time ms,59.84251968503938,59.84251968503938
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,fetch_time_ms,Consumer fetch time ms,38.632162661737524,38.632162661737524
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-36.51259522173267,-36.51259522173267
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,broker_cpu_percent_mean,Broker CPU mean %,-65.4587465908925,-65.4587465908925
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-45.90286692340608,-45.90286692340608
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-22.16718002320297,-22.16718002320297
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,broker_memory_used_percent_mean,Broker memory %,34.50616233901005,34.50616233901005
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.8393386848573268,1.8393386848573268
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.8233457159882285,3.8233457159882285
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.7878408433215855,2.7878408433215855
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.358570122950719,2.358570122950719
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,54.396573444192484,54.396573444192484
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,1,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,4.426900028536094,4.426900028536094
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,throughput_records_per_sec,Throughput records/s,-49.31581832482255,49.31581832482255
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,throughput_mb_per_sec,Throughput MB/s,-49.31595176957417,49.31595176957417
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,rebalance_time_ms,Consumer rebalance time ms,56.676557863501486,56.676557863501486
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,fetch_time_ms,Consumer fetch time ms,120.54329371816638,120.54329371816638
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-5.256581980472982,-5.256581980472982
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,broker_cpu_percent_mean,Broker CPU mean %,-27.71738148941981,-27.71738148941981
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-12.706676583328566,-12.706676583328566
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,0.23093480015546217,0.23093480015546217
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,broker_memory_used_percent_mean,Broker memory %,47.34273416246084,47.34273416246084
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.5559132193040963,1.5559132193040963
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.554662874414199,3.554662874414199
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.567147105144334,2.567147105144334
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.1171627578062275,2.1171627578062275
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-6.580427446569178,-6.580427446569178
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-0.665865962046594,-0.665865962046594
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,throughput_records_per_sec,Throughput records/s,-44.031429306762526,44.031429306762526
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,throughput_mb_per_sec,Throughput MB/s,-44.03150376823908,44.03150376823908
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,rebalance_time_ms,Consumer rebalance time ms,38.87240356083086,38.87240356083086
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,fetch_time_ms,Consumer fetch time ms,101.44312393887947,101.44312393887947
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-35.81389882768342,-35.81389882768342
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,broker_cpu_percent_mean,Broker CPU mean %,-68.22725757031749,-68.22725757031749
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-28.336861376508953,-28.336861376508953
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-21.238788979663685,-21.238788979663685
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,broker_memory_used_percent_mean,Broker memory %,35.942582930521496,35.942582930521496
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.7999374182950403,1.7999374182950403
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.8244261412574874,3.8244261412574874
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.7662060537931485,2.7662060537931485
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.3252639485039457,2.3252639485039457
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,-0.8717660292463443,-0.8717660292463443
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,2,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-3.4061974537593085,-3.4061974537593085
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,throughput_records_per_sec,Throughput records/s,-45.52585709095366,45.52585709095366
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,throughput_mb_per_sec,Throughput MB/s,-45.52591713658697,45.52591713658697
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,rebalance_time_ms,Consumer rebalance time ms,46.09929078014184,46.09929078014184
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,fetch_time_ms,Consumer fetch time ms,106.15384615384616,106.15384615384616
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-5.428523316348828,-5.428523316348828
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,broker_cpu_percent_mean,Broker CPU mean %,-27.660749812256025,-27.660749812256025
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-8.227482678983836,-8.227482678983836
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-1.0282122467384651,-1.0282122467384651
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,broker_memory_used_percent_mean,Broker memory %,47.02209206248593,47.02209206248593
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.749726481513499,1.749726481513499
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.5271800408042995,3.5271800408042995
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.5264714557919934,2.5264714557919934
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.1455866377229684,2.1455866377229684
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,40.95716552088842,40.95716552088842
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,1.5606519544208786,1.5606519544208786
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,throughput_records_per_sec,Throughput records/s,-46.27507165392192,46.27507165392192
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,throughput_mb_per_sec,Throughput MB/s,-46.27510161606504,46.27510161606504
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,rebalance_time_ms,Consumer rebalance time ms,47.09219858156028,47.09219858156028
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,fetch_time_ms,Consumer fetch time ms,109.65811965811967,109.65811965811967
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-36.29676962484717,-36.29676962484717
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,broker_cpu_percent_mean,Broker CPU mean %,-68.37064082615933,-68.37064082615933
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,-35.26558891454965,-35.26558891454965
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-20.830308079148285,-20.830308079148285
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,broker_memory_used_percent_mean,Broker memory %,35.19595026053025,35.19595026053025
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.840767033193995,1.840767033193995
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.810725101896453,3.810725101896453
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.7693954879045823,2.7693954879045823
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.3420695656045485,2.3420695656045485
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,45.187731359069275,45.187731359069275
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,lz4,3,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,-0.260589451415937,-0.260589451415937
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,throughput_records_per_sec,Throughput records/s,-36.7755221627842,36.7755221627842
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,throughput_mb_per_sec,Throughput MB/s,-36.775404576322664,36.775404576322664
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,data_consumed_mb,Data consumed MB,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,rebalance_time_ms,Consumer rebalance time ms,43.724137931034484,43.724137931034484
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,fetch_time_ms,Consumer fetch time ms,65.51966292134831,65.51966292134831
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,-2.5268765730354446,-2.5268765730354446
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,broker_cpu_percent_mean,Broker CPU mean %,-27.689221828686467,-27.689221828686467
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,-12.715471376888704,-12.715471376888704
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,-1.4616692913385976,-1.4616692913385976
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,broker_memory_used_percent_mean,Broker memory %,53.14971125157059,53.14971125157059
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,1.7061791407941618,1.7061791407941618
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,3.545260756028721,3.545260756028721
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,2.5611165468064288,2.5611165468064288
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,2.1607040231838974,2.1607040231838974
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,0.3388946819603754,0.3388946819603754
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,1.5753218946491232,1.5753218946491232
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,records_consumed,records consumed,0.0,0.0
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,throughput_records_per_sec,Throughput records/s,-39.17350702141588,39.17350702141588
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,throughput_mb_per_sec,Throughput MB/s,-39.17337476288768,39.17337476288768
consumer,5,6,3,3,100000,1024,,1,6,16384,5,all,none,1,mtls,data_consumed_mb,Data consumed MB,0.0,0.0
