trial_index,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
3,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,8,-24.637128112198155,-25.220673302373523,10.272839323626023,-36.29676962484717,-34.92476133013682,-14.137183653685529,-12.827125871679288
3,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,8,25.764531404628983,9.880698933254818,43.8365693941974,-21.40387275242047,-8.482621318769956,52.45879851930196,110.32847951236032
3,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,8,-17.5259789642758,-17.97062175078987,4.621702638206505,-22.66055795274874,-22.247440830634076,-12.96359717723808,-11.233467953704723
3,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,8,1.2962567354956909,1.2903647537717058,0.5463860919719185,0.7262576199949344,0.7561296247254256,1.821091534506238,1.9033559556828252
3,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,8,2.1453267289092253,2.1336099688221974,1.6337173953590138,0.4895050033305785,0.5131955271347972,3.7829284902241582,3.810725101896453
3,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,8,-18.439757484856806,-15.828533543423658,14.164827875680439,-35.40027764923647,-33.983481606248105,-4.451666353110246,-2.7997810870755
3,mtls,broker_cpu_percent_mean,Broker CPU mean %,8,-45.88467543159683,-45.61595330776032,20.340343928927314,-68.37064082615933,-65.84594772379235,-26.03640404124366,-23.742829257374975
3,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,6,237.7079193048958,-30.43948426940792,484.8773151461597,-100.0,-64.59822718804368,302.22334832948275,1250.0
3,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,8,6.179507707660071,0.10297996016175417,12.509393659112853,-0.260589451415937,0.01908293663610012,4.376198102492932,38.59019013882995
3,mtls,broker_memory_used_percent_mean,Broker memory %,8,22.44583027083821,21.95213074840292,16.791303636625976,3.0631280670584338,6.417300751547586,36.3044595990815,45.608199106771465
3,mtls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,8,1.6892673952190882,1.6765893278531538,1.0669996757742053,0.59715485655025,0.6262855314657318,2.764306386452027,2.780780230892502
3,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,8,1.5590237187514768,1.5471549256509773,0.7816324564309349,0.7599465830953533,0.7811711835009145,2.3443035876560674,2.3686103204520395
3,mtls,data_consumed_mb,Data consumed MB,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,mtls,fetch_time_ms,Consumer fetch time ms,8,72.45233721256989,65.97275952487247,55.62918841306909,11.042087851497886,21.16560593538108,113.71985683932587,159.39933259176863
3,mtls,rebalance_time_ms,Consumer rebalance time ms,8,56.97086844843026,57.11289429994466,12.836238623107242,34.06292749658002,49.04849874718647,68.25595594098883,73.42549923195084
3,mtls,records_consumed,records consumed,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,mtls,throughput_mb_per_sec,Throughput MB/s,8,32.66984032919683,32.54822873877745,16.443627680799278,11.11110794171752,18.210482542906,48.05807258860123,52.770346478979
3,mtls,throughput_records_per_sec,Throughput records/s,8,32.66982298662755,32.54821777377724,16.443612466903442,11.111112039644437,18.210480884820356,48.05798830714638,52.77037040664273
3,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,8,-11.342565927820377,-3.025277458708967,22.367622014687385,-70.40288817461415,-4.466659412765097,-1.8351280601601778,-1.1189061944526202
3,tls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,8,23.88084690809961,9.93880285332565,56.321725074625185,-39.298063623789766,-8.423036101697056,30.998016721648508,159.68
3,tls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,8,-2.079537878085299,-0.8600818397441852,6.774685639483262,-18.72335756733775,-0.9758486159755899,-0.5479589790784597,6.867384365336648
3,tls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,8,1.2662271321195187,1.267136110658807,0.4658746123660319,0.7739931304198057,0.7919563531525233,1.7264425803668422,1.7723288354404045
3,tls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,8,2.0172435023896567,2.013721629235643,1.5019059851192247,0.5023168828618081,0.515924762255884,3.5193434908384704,3.5380414538688454
3,tls,broker_cpu_percent_max_mean,Broker CPU max mean %,8,-9.652108498227387,-6.92789144784585,8.95950989961874,-28.019121878770996,-14.54027059295182,-5.249484309557579,4.049145636587589
3,tls,broker_cpu_percent_mean,Broker CPU mean %,8,-20.741287880334923,-24.84511449208617,15.835584172798134,-49.65597110153846,-29.040359296519902,-3.4584399095526352,-1.2916338950941215
3,tls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,6,1408.1837917286064,6.782259278217337,2318.8939994295865,-64.34052960026986,-4.679275510864513,1695.4794762115775,6250.0
3,tls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,8,-0.12267061878259605,-0.013753800139480686,1.378178517861778,-2.7108058660689482,-0.4709148987777585,0.7265677139321529,1.5606519544208786
3,tls,broker_memory_used_percent_mean,Broker memory %,8,32.024117839881754,30.19708781946813,20.897674614340964,10.249088751410893,11.328588225478082,50.020170810914905,60.63057577714179
3,tls,broker_network_rx_bytes_delta_mean,Broker network RX bytes mean,8,1.594742888042807,1.6019385560382748,0.9637702144435374,0.6086073342607081,0.6203339766145016,2.5603124565747786,2.58410789174385
3,tls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,8,1.487900780464246,1.5036201271914655,0.6873973461144063,0.7789068411488219,0.7821553303538011,2.1717001084720478,2.209619224420254
3,tls,data_consumed_mb,Data consumed MB,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,tls,fetch_time_ms,Consumer fetch time ms,8,97.70020944081574,74.77349730204543,65.11679840429085,35.434662745818784,39.3317573780476,145.1821196744824,204.33815350389318
3,tls,rebalance_time_ms,Consumer rebalance time ms,8,64.54183778034523,62.76407513290792,8.990969553283229,46.09929078014184,62.21314192885323,70.47195512820512,76.2360446570973
3,tls,records_consumed,records consumed,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,tls,throughput_mb_per_sec,Throughput MB/s,8,40.99829305070265,38.03143605854517,13.390552279571395,26.50714411426019,28.620763870764435,53.363611890639845,59.14091455781645
3,tls,throughput_records_per_sec,Throughput records/s,8,40.99827376947114,38.03140909361653,13.390533089326553,26.507137027479022,28.620768530880355,53.363574824953886,59.14088471045553
