acks,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
all,mtls,broker_network_tx_bytes_delta_mean,Broker network TX bytes mean,862,1.8690278269832488,0.8460903808525635,2.7107998523974834,-19.049349994277993,0.7551780880976502,1.5054757218864259,11.882059327190124
all,mtls,broker_network_tx_bytes_delta_total,Broker network TX bytes total,862,2.009893227225225,0.8462857151172476,4.305805385722793,-18.435208167145294,0.7554952144259266,1.5070779993677295,102.37662501430502
all,mtls,interval_avg_latency_ms_p95,Interval avg latency p95 diagnostic,864,770.8276977640737,290.033375792626,1234.3348019881405,-58.78039603271405,86.32561017391033,987.4340324962378,10198.733812949535
all,mtls,interval_avg_latency_ms_p99,Interval avg latency p99 diagnostic,864,612.272726994017,127.35910653517985,980.590498835604,-82.16071658411711,86.02440724257318,690.1728742346829,5459.634385761646
all,mtls,interval_max_latency_ms_p95,Interval max latency p95 diagnostic,864,186.04839023878455,107.16107708794587,197.84149245823818,-71.89466523045523,64.78836504708649,238.8180814793266,1031.2334520222773
all,mtls,interval_max_latency_ms_p99,Interval max latency p99 diagnostic,864,88.77250424045195,89.60069697923899,38.14998568121873,-72.18178509689747,74.48055555882787,105.58071560542257,215.33333333333334
all,mtls,max_latency_ms,Maximum latency ms,864,87.79545519789463,87.1352298914316,38.89443998137018,-72.24409448818898,71.79403766679835,103.06607092597804,218.16479400749063
all,mtls,producer_avg_latency_ms_max,Producer shard max avg latency ms,864,809.5560941122587,503.84822747541637,977.3184967037943,-21.76277763894809,155.48120594710605,1058.5004590811097,7298.6066452304385
all,mtls,producer_avg_latency_ms_min,Producer shard min avg latency ms,864,935.1342767582539,563.506644211288,1121.8282759076628,-21.76277763894809,167.57405385281402,1176.662809508878,6458.1395348837195
all,mtls,producer_throughput_records_per_sec_max,Producer shard max throughput records/s,864,9.250697898439773,0.17951773312835148,14.37831154656654,-23.64891307070046,0.0009997448571804836,16.97804274256499,55.70087701314004
all,mtls,producer_throughput_records_per_sec_min,Producer shard min throughput records/s,864,9.527766440175583,0.17466332405153412,14.369045469189071,-23.64891307070046,-0.009938425940087613,18.142399560637127,53.615550132760944
all,mtls,throughput_mb_per_sec,Throughput MB/s,864,9.42084442367549,0.1028277906775087,14.346747105128198,-23.629893238434168,0.0,17.620753740568603,53.99673735725937
all,mtls,throughput_records_per_sec,Throughput records/s,864,9.421151707361393,0.169157071381975,14.346909831198065,-23.64891307070046,-0.004998386174607805,17.613648162550316,53.97574956233706
all,tls,avg_latency_ms,Average latency ms,864,850.9654208732945,502.9278197780491,1002.5200173544521,-20.869041144217896,158.97234372919542,1107.718210729624,5859.132963807118
all,tls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,863,5.222849172930928,0.5819202489889982,157.7823568287668,-75.44345190497215,-2.251355954143884,4.387609742493046,4603.499892392945
all,tls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,20,-99.65399109284002,-100.0,1.116678952814478,-100.0,-100.0,-100.0,-95.23809523809523
