producer_count,comparison_mode,metric,metric_label,count,mean_penalty_pct,median_penalty_pct,std_penalty_pct,min_penalty_pct,q25_penalty_pct,q75_penalty_pct,max_penalty_pct
12,mtls,avg_latency_ms,Average latency ms,576,1270.9836039435309,1008.9358922717058,1148.999675233215,22.638026687294673,483.04827012636923,1694.0259107324048,6641.204712430371
12,mtls,benchmark_client_cpu_percent_mean,Benchmark client CPU %,576,1.623489482832878,0.5542329896031764,17.41600390778983,-95.7119233944934,-0.2593942395688912,2.2774976108825995,388.3084274577897
12,mtls,benchmark_client_disk_read_sectors_delta,Benchmark client disk read sectors,10,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0
12,mtls,benchmark_client_disk_write_sectors_delta,Benchmark client disk write sectors,576,20.695408893216328,6.743500933496427,104.69990222065286,-84.30206794682422,-7.465097925734781,29.332557572282177,1531.3777385678577
12,mtls,benchmark_client_memory_used_percent_mean,Benchmark client memory %,576,12.210196728998604,13.048018059872707,17.665457399518566,-76.83337859139063,3.3328579723265817,20.187984481946216,302.51390474285813
12,mtls,benchmark_client_network_rx_bytes_delta,Benchmark client network RX bytes,576,53.025575610927035,30.053061411185006,73.91748081809234,-18.749982783902627,21.992396914557503,52.715290794713624,921.9783832552105
12,mtls,benchmark_client_network_tx_bytes_delta,Benchmark client network TX bytes,576,3.007504487437179,0.8764288291217275,5.882828737119206,0.30267512458118845,0.4633718684282652,2.029850421190579,100.90321716795249
12,mtls,broker_cpu_percent_max_mean,Broker CPU max mean %,575,-9.871011902105323,-10.145046636808157,19.188691663785118,-52.83033805716095,-26.40072889255692,2.5101249850406235,39.118513948865555
12,mtls,broker_cpu_percent_mean,Broker CPU mean %,575,-32.54174785616465,-35.568245098653385,26.49207203481994,-86.07757884822443,-50.63484734853178,-14.96763769134403,35.35232061063587
12,mtls,broker_disk_read_sectors_delta_mean,Broker disk read sectors mean,242,38740.58918079426,-21.21961611609617,601369.173657749,-100.0,-53.665658940229356,3.2832060026087833,9374500.0
12,mtls,broker_disk_read_sectors_delta_total,Broker disk read sectors total,242,38740.58918079426,-21.21961611609617,601369.173657749,-100.0,-53.665658940229356,3.2832060026087806,9374500.0
12,mtls,broker_disk_write_sectors_delta_mean,Broker disk write sectors mean,575,3.030669920071648,-0.09974363924414742,32.57015229137917,-69.5410367589454,-5.680048759358993,4.317747592443677,297.19367826452736
